Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
34 	     9804	1.0000	1.0000	     9804	1.0000	1.0000	0	0	17	0	1	50.2	6/34	2/35	3	27/38/47	0.084	0 00:00:13	115MB 	0.9957523127100464
35 	     9804	1.0000	1.0000	     9804	1.0000	1.0000	0	0	15	0	2	50.2	5/42	3/36	2	27/37/48	0.073	0 00:00:13	124MB 	0.9939275008421227
36 	     9804	1.0000	1.0000	     9804	1.0000	1.0000	0	0	16	1	0	50.5	0/47	0/37	5	26/37/48	0.079	0 00:00:13	135MB 	0.9920885829345613
37 	    11133	1.0000	1.0000	    11133	1.0000	1.0000	0	0	15	0	1	50.5	7/48	1/38	7	28/37/46	0.080	0 00:00:13	143MB 	0.9882325934675217
38 	    11495	1.0000	1.0000	    11495	1.0000	1.0000	0	0	14	0	1	50.5	6/39	2/39	5	28/39/47	0.081	0 00:00:13	153MB 	0.992362335003962
39 	    11495	1.0000	1.0000	    11495	1.0000	1.0000	0	0	14	0	0	50.5	5/36	3/40	3	23/39/49	0.099	0 00:00:13	163MB 	0.9926638731716781
Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
40 	    11495	1.0000	1.0000	    11495	1.0000	1.0000	0	0	16	2	0	50.8	0/37	0/41	5	22/40/49	0.079	0 00:00:13	173MB 	0.9930509723005116
41 	    12258	1.0000	1.0000	    12258	1.0000	1.0000	0	0	15	1	2	50.8	0/68	0/42	9	28/40/51	0.100	0 00:00:13	184MB 	0.9991475008477505
42 	    12509	1.0000	1.0000	    12509	1.0000	1.0000	0	0	15	1	1	50.8	0/41	0/43	5	29/40/51	0.079	0 00:00:13	194MB 	0.9882952925387075
43 	    12829	1.0000	1.0000	    12829	1.0000	1.0000	0	0	17	3	1	51.5	0/39	0/44	8	25/40/50	0.103	0 00:00:13	53MB 	0.9923115528160621
44 	    13100	1.0000	1.0000	    13100	1.0000	1.0000	0	0	16	1	2	51.8	0/33	0/45	3	26/40/50	0.102	0 00:00:14	63MB 	0.9956816287410516
45 	    13100	1.0000	1.0000	    13100	1.0000	1.0000	0	0	17	2	1	52.5	0/46	0/46	4	18/39/48	0.094	0 00:00:14	73MB 	0.9974044940190234
46 	    13657	1.0000	1.0000	    13657	1.0000	1.0000	0	0	16	0	1	52.9	5/43	1/47	8	23/39/48	0.091	0 00:00:14	84MB 	0.9921720152563711
47 	    14031	1.0000	1.0000	    14031	1.0000	1.0000	0	0	18	2	0	53.9	0/46	0/48	3	24/39/50	0.096	0 00:00:14	94MB 	0.9965425060474506
48 	    14140	1.0000	1.0000	    14140	1.0000	1.0000	0	0	16	1	3	54.3	0/53	0/49	5	25/40/51	0.089	0 00:00:13	104MB 	0.9970599632182755
49 	    14140	1.0000	1.0000	    14140	1.0000	1.0000	0	0	14	0	2	54.3	5/42	2/50	6	20/39/50	0.089	0 00:00:13	115MB 	0.9947382496575718
50 	    14140	1.0000	1.0000	    14140	1.0000	1.0000	0	0	17	3	0	55.0	0/38	0/51	5	22/40/50	0.092	0 00:00:13	124MB 	0.9951846978368665
51 	    14140	1.0000	1.0000	    14140	1.0000	1.0000	0	0	16	0	1	55.4	0/46	0/52	6	26/41/50	0.099	0 00:00:13	132MB 	0.9966448246672005
52 	    15403	1.0000	1.0000	    15403	1.0000	1.0000	0	0	18	2	0	56.5	0/32	0/53	7	22/40/51	0.094	0 00:00:13	143MB 	0.9959119353927595
53 	    15665	1.0000	1.0000	    15665	1.0000	1.0000	0	0	17	0	1	57.3	5/52	1/54	4	25/40/53	0.086	0 00:00:13	152MB 	0.9919687036544922
54 	    15876	1.0000	1.0000	    15876	1.0000	1.0000	0	0	17	0	0	58.0	5/66	2/55	8	23/41/54	0.088	0 00:00:13	163MB 	0.9974484627084453
55 	    15876	1.0000	1.0000	    15876	1.0000	1.0000	0	0	17	0	0	58.8	5/56	3/56	2	21/42/54	0.088	0 00:00:13	171MB 	0.9936482142135122
56 	    16379	1.0000	1.0000	    16379	1.0000	1.0000	0	0	17	1	1	59.6	0/51	0/57	4	28/43/56	0.093	0 00:00:13	180MB 	0.9962931345445434
57 	    16379	1.0000	1.0000	    16379	1.0000	1.0000	0	0	15	1	3	59.6	0/74	0/58	1	27/43/56	0.105	0 00:00:13	191MB 	0.9889951822147367
58 	    17002	1.0000	1.0000	    17002	1.0000	1.0000	0	0	15	1	1	59.6	0/48	0/59	4	26/44/56	0.256	0 00:00:15	46MB 	0.9928518345353128
59 	    17002	1.0000	1.0000	    17002	1.0000	1.0000	0	0	14	0	1	59.6	5/36	1/60	5	28/43/56	0.086	0 00:00:15	56MB 	0.9977970142801006
Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
60 	    17002	1.0000	1.0000	    17002	1.0000	1.0000	0	0	15	1	0	59.6	0/36	0/61	3	28/44/58	0.090	0 00:00:15	66MB 	0.9932193038286636
61 	    17002	1.0000	1.0000	    17002	1.0000	1.0000	0	0	16	1	0	60.0	0/35	0/62	7	23/43/57	0.097	0 00:00:14	76MB 	0.9929849826906416
62 	    17002	1.0000	1.0000	    17002	1.0000	1.0000	0	0	14	0	2	60.0	6/43	2/63	4	21/44/57	0.102	0 00:00:14	86MB 	0.9947846253774086
63 	    18339	1.0000	1.0000	    18336	1.0000	1.0000	0	0	15	1	0	60.0	0/45	0/64	4	20/44/54	0.112	0 00:00:14	96MB 	0.9984612303536345
64 	    18359	1.0000	1.0000	    18336	1.0000	1.0000	0	0	17	2	0	60.8	0/42	0/65	5	21/45/55	0.096	0 00:00:14	106MB 	0.9970805250811492
65 	    18519	1.0000	1.0000	    18336	1.0000	1.0000	0	0	16	1	2	61.2	0/38	0/66	2	22/44/55	0.102	0 00:00:14	117MB 	0.99801763967637
66 	    19202	1.0000	1.0000	    18336	1.0000	1.0000	0	0	15	0	1	61.2	5/51	1/67	4	21/45/57	0.103	0 00:00:14	128MB 	0.9958551881231122
67 	    19335	1.0000	1.0000	    18336	1.0000	1.0000	0	0	17	2	0	62.0	0/51	0/68	1	27/46/59	0.097	0 00:00:14	137MB 	0.9962564521580674
68 	    19399	1.0000	1.0000	    18336	1.0000	1.0000	0	0	14	0	3	62.0	6/46	1/69	2	15/46/58	0.100	0 00:00:14	148MB 	0.9989935912845951
69 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	16	2	0	62.4	0/44	0/70	2	22/46/58	0.107	0 00:00:13	159MB 	0.9981392986242996
70 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	16	0	0	62.8	5/42	1/71	6	18/46/57	0.106	0 00:00:13	170MB 	0.9940180309718688
71 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	16	1	1	63.2	0/57	0/72	7	20/46/59	0.124	0 00:00:14	44MB 	0.9958731846066423
72 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	15	0	1	63.2	0/47	0/73	2	24/47/61	0.097	0 00:00:13	55MB 	0.9927505759796603
73 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	16	1	0	63.7	0/42	0/74	3	25/47/62	0.097	0 00:00:13	67MB 	0.9973386816420117
74 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	15	0	1	63.7	0/50	0/75	2	22/48/62	0.105	0 00:00:13	78MB 	0.9944541457422895
75 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	15	0	0	63.7	0/42	0/76	4	17/47/60	0.104	0 00:00:13	90MB 	0.9921073029109784
76 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	15	0	0	63.7	6/48	1/77	4	23/49/61	0.104	0 00:00:13	101MB 	0.9966839540622104
77 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	15	1	1	63.7	0/40	0/78	4	25/49/62	0.113	0 00:00:13	113MB 	0.9994159872920025
78 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	15	1	1	63.7	0/37	0/79	5	18/48/60	0.109	0 00:00:13	125MB 	0.9952587069977763
79 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	14	0	1	63.7	8/38	1/80	4	16/49/60	0.109	0 00:00:13	137MB 	0.992634901899674
Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
80 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	13	0	1	63.7	6/42	2/81	3	25/49/61	0.115	0 00:00:13	149MB 	0.9925561586508215
81 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	14	1	0	63.7	0/37	0/82	5	18/49/62	0.101	0 00:00:13	161MB 	0.992720718383777
82 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	14	0	0	63.7	5/46	1/83	5	23/49/62	0.118	0 00:00:13	41MB 	0.9930142566392547
83 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	15	1	0	63.7	0/35	0/84	3	26/49/62	0.111	0 00:00:13	55MB 	0.9938900466240742
84 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	16	1	0	64.1	0/37	0/85	5	18/48/62	0.101	0 00:00:12	66MB 	0.9897114129818272
85 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	14	0	2	64.1	5/37	1/86	4	25/48/60	0.103	0 00:00:12	78MB 	0.9984282502701948
86 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	14	0	0	64.1	5/42	2/87	2	25/48/61	0.100	0 00:00:12	90MB 	0.994279869148404
87 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	14	0	0	64.1	5/43	3/88	3	24/48/61	0.108	0 00:00:12	103MB 	0.9947369246946965
88 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	15	1	0	64.1	0/44	0/89	4	17/48/61	0.103	0 00:00:12	115MB 	0.9890326155871243
89 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	13	0	2	64.1	6/40	5/90	1	20/48/61	0.105	0 00:00:12	128MB 	0.9920430950507017
90 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	17	4	0	64.9	0/55	0/91	3	26/48/62	0.107	0 00:00:12	141MB 	0.9956858082919442
91 	    19974	1.0000	1.0000	    19974	1.0000	1.0000	0	0	15	0	2	64.9	0/38	0/92	5	17/46/62	0.103	0 00:00:12	152MB 	0.9944839405571253
92 	    26308	1.0000	1.0000	    26308	1.0000	1.0000	0	0	15	1	1	64.9	0/51	0/93	4	17/47/61	0.101	0 00:00:11	165MB 	0.9910986228003168
93 	    26308	1.0000	1.0000	    26308	1.0000	1.0000	0	0	15	1	1	64.9	0/42	0/94	4	17/47/62	0.112	0 00:00:11	47MB 	0.999486665864859
94 	    26308	1.0000	1.0000	    26308	1.0000	1.0000	0	0	15	1	1	64.9	0/41	0/95	2	14/46/61	0.109	0 00:00:11	59MB 	0.9924970838373833
95 	    26308	1.0000	1.0000	    26308	1.0000	1.0000	0	0	15	0	0	64.9	0/50	0/96	1	17/48/62	0.096	0 00:00:11	71MB 	0.99796307837494
96 	    26308	1.0000	1.0000	    26308	1.0000	1.0000	0	0	15	0	0	64.9	0/36	0/97	1	17/47/62	0.101	0 00:00:11	84MB 	0.9984338390876292
97 	    27574	1.0000	1.0000	    27574	1.0000	1.0000	0	0	14	0	1	64.9	5/41	4/98	2	14/47/63	0.107	0 00:00:11	95MB 	0.9981861023864923
98 	    27996	1.0000	1.0000	    27996	1.0000	1.0000	0	0	15	2	1	64.9	0/37	0/99	2	16/47/61	0.112	0 00:00:11	107MB 	0.9983734117332682
99 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	0	64.9	0/40	0/100	6	16/46/62	0.107	0 00:00:11	120MB 	0.9976787837261878
Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
100 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	1	2	64.9	0/61	0/101	3	13/47/64	0.108	0 00:00:11	132MB 	0.9956122795011536
101 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	2	2	64.9	0/53	0/102	1	16/47/66	0.102	0 00:00:10	144MB 	0.9966072943817792
102 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	1	0	64.9	0/51	0/103	3	13/48/68	0.111	0 00:00:10	155MB 	0.9928441362413675
103 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	0	64.9	6/35	1/104	5	16/46/69	0.115	0 00:00:10	46MB 	0.9980389870021336
104 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	16	1	0	65.4	0/54	0/105	3	19/47/71	0.101	0 00:00:10	57MB 	0.9994935968651109
105 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	1	65.4	5/47	1/106	3	16/46/71	0.110	0 00:00:10	69MB 	0.9977299828159828
106 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	0	1	65.4	7/52	2/107	2	17/46/71	0.102	0 00:00:10	81MB 	0.9958949911768226
107 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	0	0	65.4	6/44	3/108	0	18/47/71	0.106	0 00:00:10	94MB 	0.9996956953877963
108 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	0	0	65.4	5/45	4/109	0	18/46/70	0.112	0 00:00:10	105MB 	0.9946025898760736
109 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	0	0	65.4	6/62	5/110	0	20/47/71	0.113	0 00:00:10	116MB 	0.9994015893973869
110 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	0	0	65.4	5/53	6/111	0	25/48/69	0.109	0 00:00:10	128MB 	0.9994665023438597
111 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	1	0	65.4	5/42	1/112	1	20/48/70	0.117	0 00:00:10	142MB 	0.9974833095924127
112 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	0	1	65.4	7/44	2/113	2	22/49/71	0.108	0 00:00:10	153MB 	0.9996098082599294
113 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	1	0	65.4	0/44	0/114	1	17/47/72	0.110	0 00:00:09	48MB 	0.9995801142228926
114 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	0	65.4	6/53	1/115	2	17/50/71	0.103	0 00:00:09	60MB 	0.9989694692530873
115 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	16	1	0	65.8	0/34	0/116	4	25/48/71	0.120	0 00:00:09	72MB 	0.997780798974915
116 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	0	2	65.8	0/40	0/117	1	19/51/70	0.114	0 00:00:09	83MB 	0.9975608219536826
117 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	0	0	65.8	0/53	0/118	2	10/50/68	0.123	0 00:00:09	95MB 	0.9971531010070648
118 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	2	1	65.8	0/42	0/119	1	26/48/68	0.112	0 00:00:09	107MB 	0.9996405059736769
119 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	13	0	2	65.8	5/52	1/120	3	20/49/70	0.108	0 00:00:09	118MB 	0.9998554993392849
Gen	Fittest  	F0Rose	Perfor	BestPrf  	F0Rose	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
120 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	13	0	0	65.8	6/41	2/121	3	20/48/68	0.108	0 00:00:09	129MB 	0.9985830168379306
121 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	2	0	65.8	0/38	0/122	2	24/49/69	0.110	0 00:00:09	139MB 	0.9995792357738024
122 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	0	65.8	0/37	0/123	2	18/49/70	0.117	0 00:00:09	151MB 	0.9995071073331973
123 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	0	65.8	8/35	1/124	2	24/48/69	0.119	0 00:00:09	51MB 	0.9993542395656811
124 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	16	1	0	66.3	0/41	0/125	3	20/46/68	0.113	0 00:00:09	62MB 	0.9974780252912823
125 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	16	0	0	66.7	0/63	0/126	3	20/47/66	0.099	0 00:00:08	72MB 	0.998272430037339
126 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	18	5	3	68.0	0/44	0/127	2	26/50/66	0.109	0 00:00:08	83MB 	0.9977266336830746
127 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	14	0	4	68.0	5/54	1/128	3	21/48/65	0.109	0 00:00:08	95MB 	0.9988136209396082
128 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	16	2	0	68.5	0/58	0/129	3	21/48/64	0.104	0 00:00:08	106MB 	0.9996378319226588
129 	    28163	1.0000	1.0000	    28163	1.0000	1.0000	0	0	15	0	1	68.5	0/45	0/130	1	19/48/63	0.115	0 00:00:08	118MB 	0.9986242380277739
