Gen	Fittest  	F0HANN	Perfor	BestPrf  	F0HANN	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
66 	     4947	0.8938	0.8938	     4947	0.8938	0.8938	0	0	6	2	1	36.2	0/22	0/19	2	52/59/64	4.574	0 00:11:18	62MB 	0.7687504242877571
67 	     4947	0.8938	0.8938	     4947	0.8938	0.8938	0	2	5	1	2	36.2	0/23	0/20	1	52/60/65	4.690	0 00:11:08	128MB 	0.7150101125240326
68 	     4947	0.8938	0.8938	     4947	0.8938	0.8938	0	3	4	0	1	36.2	6/18	1/21	3	51/58/65	4.541	0 00:10:56	188MB 	0.7134573800223214
69 	     5407	0.8997	0.8997	     5407	0.8997	0.8997	0	1	4	0	0	36.2	5/23	2/22	2	48/58/67	4.575	0 00:10:46	128MB 	0.7465565121173858
70 	     5407	0.8973	0.8973	     5407	0.8973	0.8973	0	4	7	3	0	36.2	0/18	0/23	1	49/58/67	5.758	0 00:10:52	72MB 	0.6799474310874939
71 	     5407	0.8973	0.8973	     5407	0.8973	0.8973	0	1	7	1	1	37.7	0/14	0/24	3	47/58/67	3.960	0 00:10:33	160MB 	0.6796264612674713
72 	     5407	0.8997	0.8997	     5407	0.8997	0.8997	0	0	7	2	2	37.7	0/12	0/25	0	47/59/67	6.871	0 00:10:54	55MB 	0.7355031517087197
73 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	2	6	0	1	37.7	0/12	0/26	2	43/61/68	4.663	0 00:10:43	47MB 	0.7232232213020324
74 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	2	8	3	1	37.7	0/10	0/27	2	48/60/68	5.087	0 00:10:38	81MB 	0.7280502696426547
75 	     5621	0.8941	0.8941	     5621	0.8941	0.8941	0	1	7	0	1	37.7	2/11	1/28	4	53/62/69	5.228	0 00:10:35	99MB 	0.7338181877136231
76 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	1	7	1	1	39.2	0/13	0/29	2	54/60/67	4.491	0 00:10:23	130MB 	0.7167578570696772
77 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	3	6	0	1	39.2	0/12	0/30	0	49/60/68	3.947	0 00:10:04	90MB 	0.7112155921605169
78 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	1	8	2	0	39.2	0/16	0/31	1	49/59/67	5.912	0 00:10:12	188MB 	0.7594310343265533
79 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	3	7	2	3	39.2	0/14	0/32	2	48/59/68	5.670	0 00:10:15	165MB 	0.6921118181578967
Gen	Fittest  	F0HANN	Perfor	BestPrf  	F0HANN	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
80 	     5621	0.8941	0.8941	     5621	0.8941	0.8941	0	1	9	2	0	39.2	0/13	0/33	2	49/57/68	4.871	0 00:10:07	64MB 	0.721543641090393
81 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	0	8	0	1	41.5	0/15	0/34	2	47/59/67	4.318	0 00:09:53	185MB 	0.7308964838787001
82 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	3	6	0	2	41.5	6/15	1/35	2	42/56/67	6.795	0 00:10:10	46MB 	0.7169546186923981
83 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	3	6	1	1	41.5	0/17	0/36	2	44/56/67	4.759	0 00:10:00	133MB 	0.675794783903628
84 	     5621	0.8997	0.8997	     5621	0.8997	0.8997	0	1	8	2	0	41.5	0/14	0/37	1	40/58/68	5.462	0 00:09:58	113MB 	0.7107842600345612
85 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	1	6	0	2	41.5	0/16	0/38	0	44/57/67	5.109	0 00:09:53	150MB 	0.7203775429725647
86 	     5621	0.8973	0.8973	     5621	0.8973	0.8973	0	2	7	2	1	43.2	0/17	0/39	0	42/55/68	4.826	0 00:09:44	65MB 	0.7158253395557403
87 	     6381	0.8980	0.8980	     6381	0.8980	0.8980	0	3	6	0	1	43.2	6/10	1/40	1	43/53/68	4.382	0 00:09:30	81MB 	0.6798272430896759
88 	     6381	0.8980	0.8980	     6381	0.8980	0.8980	0	0	7	2	1	43.2	0/14	0/41	1	44/52/68	4.007	0 00:09:14	266MB 	0.6963532019634636
89 	     6381	0.8980	0.8980	     6381	0.8980	0.8980	0	2	7	1	1	43.2	0/15	0/42	2	43/53/67	4.124	0 00:09:00	224MB 	0.6999403619766236
90 	     6381	0.8980	0.8980	     6381	0.8980	0.8980	0	1	8	1	0	43.2	0/12	0/43	2	49/58/69	6.909	0 00:09:17	204MB 	0.7240276567789973
91 	     6381	0.8980	0.8980	     6381	0.8980	0.8980	0	2	6	0	2	44.0	6/15	2/44	2	46/59/71	4.032	0 00:09:01	52MB 	0.7496736378085856
92 	     6381	0.8980	0.8980	     6381	0.8980	0.8980	0	1	6	1	1	44.0	0/18	0/45	0	43/59/71	4.458	0 00:08:51	129MB 	0.740057056148847
93 	     6630	0.9003	0.9003	     6630	0.9003	0.9003	0	1	9	4	1	44.0	0/18	0/46	2	45/55/69	4.548	0 00:08:42	97MB 	0.7148772770044755
94 	     6798	0.9003	0.9003	     6798	0.9003	0.9003	0	3	6	0	3	44.0	0/11	0/47	2	45/58/69	5.340	0 00:08:42	125MB 	0.6828832864761353
95 	     6798	0.8980	0.8980	     6798	0.8980	0.8980	0	1	5	0	1	44.0	2/24	2/48	0	43/55/69	5.216	0 00:08:40	101MB 	0.737740831375122
96 	     6798	0.8980	0.8980	     6798	0.8980	0.8980	0	1	8	3	0	46.7	0/12	0/49	0	43/56/69	4.170	0 00:08:27	192MB 	0.7009170937538147
97 	     6798	0.8980	0.8980	     6798	0.8980	0.8980	0	3	6	0	2	46.7	7/10	1/50	1	43/55/69	5.458	0 00:08:28	159MB 	0.6998661029338836
98 	     6798	0.8980	0.8980	     6798	0.8980	0.8980	0	1	6	1	1	46.7	0/14	0/51	0	43/58/69	4.881	0 00:08:23	80MB 	0.7007482295133629
99 	     6798	0.8980	0.8980	     6798	0.8980	0.8980	0	2	6	1	1	46.7	0/18	0/52	0	40/55/70	6.126	0 00:08:30	38MB 	0.7053336191177368
Gen	Fittest  	F0HANN	Perfor	BestPrf  	F0HANN	Perfor	ZPC	ZFC	SC	NS	ES	SCT	SS	SA    	SNBP	GS      	Time	ETA      	Mem		Avg
100 	     6798	0.8980	0.8980	     6798	0.8980	0.8980	0	0	6	1	1	46.7	0/15	0/53	1	39/55/70	5.391	0 00:08:28	41MB 	0.723199396717305
101 	     6798	0.8980	0.8980	     6798	0.8980	0.8980	0	2	6	1	1	47.6	0/15	0/54	0	45/55/69	5.516	0 00:08:27	94MB 	0.7423053026199341
102 	     6798	0.8980	0.8980	     6798	0.8980	0.8980	0	2	6	0	0	47.6	5/11	1/55	2	48/57/70	5.460	0 00:08:25	176MB 	0.6990235066413879
103 	     7300	0.9008	0.9008	     7300	0.9008	0.9008	0	0	7	1	0	47.6	0/14	0/56	2	41/59/72	6.467	0 00:08:33	76MB 	0.7324566125869751
104 	     7300	0.9008	0.9008	     7300	0.9008	0.9008	0	3	7	1	1	47.6	0/14	0/57	3	48/61/72	5.785	0 00:08:33	91MB 	0.6794400178656286
105 	     7300	0.9008	0.9008	     7300	0.9008	0.9008	0	1	5	0	2	47.6	6/17	2/58	2	42/58/72	5.700	0 00:08:31	144MB 	0.7559031041301026
106 	     7300	0.9008	0.9008	     7300	0.9008	0.9008	0	4	5	0	0	47.6	6/16	3/58	0	47/59/73	5.675	0 00:08:28	76MB 	0.7159199345111847
107 	     7504	0.9187	0.9187	     7504	0.9187	0.9187	0	6	5	1	1	47.6	0/20	0/34	1	51/63/72	5.651	0 00:08:25	171MB 	0.639535125421018
108 	     7504	0.9187	0.9187	     7504	0.9187	0.9187	0	2	6	2	1	48.6	0/24	0/35	0	46/60/72	6.287	0 00:08:27	150MB 	0.7240034208005789
109 	     7504	0.9187	0.9187	     7504	0.9187	0.9187	0	1	4	0	2	48.6	8/18	1/36	1	44/60/73	7.075	0 00:08:36	69MB 	0.7042639148235321
110 	     7504	0.9187	0.9187	     7504	0.9187	0.9187	0	2	5	1	0	48.6	0/27	0/37	1	48/59/72	4.796	0 00:08:23	240MB 	0.6723199725151062
